Location,MMWR_week,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_5Plus,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_5Plus,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Admin_Per_100K,Admin_Per_100k_5Plus,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Additional_Doses_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Age_65Plus_percentage,majority_old_people_impacted
NE,40,23006990,971500,8521940,13509150,0,1189355,266219.0,1422461,1577621,7363231,18878159,3453116.0,18729422,17435905,5177166,650671,6954712,11230631,41942.0,975915,191465.0,1157988,1195604,1656915,18945189,9480578,490.1,1386287.0,76.9,9405871,581.5,8738569,599.3,2327613,739.6,8707931,450.2,1255854.0,69.6,8647939,534.7,8057166,552.4,2221370,710.8,643476,3122207,4930859,10982.0,643320,3118890,4874759,10907.0,642849,3117723,4286116,10420.0,52249,1080533,1081999,6581.0,53.6,633583.0,57.1,401837.0,70.3,231485.0,79.0,255717.0,411717.0,7102.0,913.0,32.00432129539762,1.0
NE,41,23448630,984400,8591680,13868150,0,1212187,268493.0,1449765,1607907,7504572,19141183,3474272.0,18991523,17686968,5304752,653956,6983745,11460704,42569.0,989510,192638.0,1174195,1212820,1697749,19206505,9527929,492.8,1387332.0,76.9,9452800,584.5,8781307,602.0,2337202,742.6,8759727,453.0,1256838.0,69.7,8699451,537.9,8102491,555.6,2226378,712.5,646406,3134301,4967384,11148.0,646250,3130846,4911214,11073.0,645779,3129662,4316430,10557.0,52481,1082084,1085156,6648.0,53.7,635064.0,57.2,402707.0,70.4,231989.0,79.1,256093.0,413163.0,7103.0,925.0,32.00430899374505,1.0
NE,42,23826940,1004300,8709700,14108540,0,1231743,271542.0,1473155,1633846,7625646,19417596,3512030.0,19266537,17949868,5418167,656978,7015442,11701876,43079.0,1003801,194731.0,1191200,1230846,1734047,19483748,9577225,495.1,1389325.0,77.0,9501557,587.5,8824916,605.0,2345441,745.0,8812104,455.6,1258650.0,69.8,8751388,541.1,8148477,558.7,2231539,714.3,649369,3145930,5004939,11261.0,649213,3142271,4948646,11183.0,648742,3141076,4347925,10664.0,52830,1084075,1089150,6694.0,84.4,968117.0,90.0,679381.0,146.7,455774.0,159.5,279730.0,723293.0,7340.0,1136.0,32.00430269266637,1.0
NE,43,24389810,1035700,8956260,14392650,0,1260843,274802.0,1507957,1672444,7805791,19702624,3513564.0,19551533,18225457,5540795,660711,7085444,11912754,43494.0,1018534,194816.0,1208818,1249745,1773294,19777270,9629688,497.7,1389766.0,77.1,9553966,590.7,8872781,608.4,2356166,748.3,8857330,457.8,1258933.0,69.8,8796592,543.8,8188463,561.6,2236999,715.9,652752,3157231,5035350,11388.0,652596,3153569,4979042,11310.0,652125,3152364,4373121,10783.0,53132,1086511,1092421,6769.0,121.2,1368190.0,129.5,1002603.0,194.7,705714.0,249.5,343309.0,1059221.0,8258.0,1314.0,32.0043124567186,1.0
NE,44,25154690,1066200,9249500,14679890,153900,1300382,922709.0,1555247,1724892,8050587,20097867,13049505.0,19944823,18609814,5726070,667364,7262308,12123598,44364.0,1038967,723554.0,1233136,1276102,1832587,20175044,9683735,500.7,6131088.0,339.9,9607165,594.1,8922372,611.8,2369838,752.5,8897511,459.9,5627391.0,312.1,8836185,546.4,8224065,564.1,2242969,717.9,656151,3168490,5060518,11569.0,655995,3164574,5004044,11489.0,655524,3163361,4394166,10937.0,53063,1088739,1094319,6836.0,145.6,1637839.0,155.7,1212372.0,220.7,854124.0,302.1,480372.0,1189047.0,11662.0,1480.0,32.00431808143929,1.0
NE,45,25944130,1077900,9483820,15251210,126000,1341191,1438520.0,1604057,1779025,8303235,20548350,20528606.0,20362042,19016868,5903810,674968,7463552,12364303,45267.0,1062256,1138247.0,1258930,1304013,1889474,20627745,9767877,505.0,9756423.0,541.1,9660312,597.3,8971492,615.2,2381137,755.9,8938880,462.0,8933472.0,495.2,8876683,548.7,8260527,566.6,2248554,719.6,659931,3180817,5085443,11688.0,659774,3176527,5028689,11605.0,659303,3175291,4414798,11053.0,53287,1091677,1096679,6899.0,170.9,1920190.0,182.7,1421486.0,258.8,993762.0,351.4,638250.0,1311209.0,15569.0,1664.0,32.00429152952903,1.0
NE,46,26536730,1091800,9666880,15772750,0,1371827,1471379.0,1640695,1819661,8492900,21038468,21017926.0,20773038,19417401,6062974,681808,7659214,12651759,45410.0,1087592,1165378.0,1284340,1331478,1940412,21119252,9900939,511.8,9889093.0,548.3,9715239,600.7,9021433,618.5,2391470,759.2,8977351,464.2,8971648.0,497.4,8914695,551.0,8294477,568.9,2253307,721.1,663731,3192001,5108739,11772.0,663568,3187515,5051829,11689.0,663097,3186253,4433899,11140.0,53576,1094346,1098426,6947.0,196.7,2208974.0,210.2,1628128.0,296.4,1123854.0,397.3,798097.0,1438038.0,18624.0,1823.0,32.004320049983555,1.0
NE,47,27001670,1108800,9747260,16140310,0,1395863,1497157.0,1669441,1851541,8641681,21526354,21504271.0,21192588,19826345,6213825,688974,7854663,12936334,46049.0,1112814,1192347.0,1310280,1359521,1988692,21605414,10021110,518.0,10008563.0,554.8,9769845,604.1,9070691,621.8,2400441,761.8,9013212,466.0,9006892.0,499.2,8949616,553.3000000000001,8325479,570.9,2257401,722.6,667317,3201677,5131115,11884.0,667143,3196731,5073832,11798.0,666661,3195456,4452020,11237.0,53855,1096357,1100188,6988.0,222.8,2506066.0,238.4,1837196.0,334.20000000000005,1244382.0,439.5,953000.0,1577885.0,22245.0,2047.0,32.004246404018716,1.0
NE,48,27254300,1126000,9795600,16327400,0,1408922,1511166.0,1685058,1868866,8722550,21883856,21861363.0,21501874,20127276,6292043,693807,7985808,13157559,46343.0,1131295,1212144.0,1329402,1380155,2013725,21961281,10093383,521.6,10080639.0,559.0,9813260,606.6,9110098,624.8,2406198,763.6,9058855,468.3,9052387.0,502.1,8976490,555.0,8349111,572.4,2259994,723.3,669970,3208810,5166854,11954.0,669790,3203754,5090967,11866.0,669295,3202465,4465943,11302.0,53994,1097509,1101476,7002.0,242.2,2733634.0,259.6,1980331.0,360.1,1309250.0,462.2,1058330.0,1698604.0,24556.0,2122.0,32.004307577152964,1.0
NE,49,27829970,1145800,9923980,16754890,0,1438682,1543084.0,1720652,1908339,8906800,22481429,22458315.0,21996591,20609922,6414295,702423,8192938,13538717,47002.0,1162187,1245244.0,1359992,1413250,2052851,22554830,10190731,526.7,10177700.0,564.2,9878025,610.7,9169464,628.7,2414763,763.4,9169298,474.1,9162588.0,508.0,9017975,557.6,8385112,575.0,2264268,724.7,674090,3219876,5261892,12098.0,673906,3214633,5117320,11997.0,673396,3213323,4486851,11430.0,54259,1099523,1103421,7051.0,272.8,3106997.0,294.9,2209109.0,401.0,1410931.0,497.4,1226705.0,1899673.0,29224.0,2280.0,32.00434639347438,1.0
NE,50,28430250,1159100,10058760,17207090,0,1469715,1576368.0,1757766,1949502,9098900,22957972,22934799.0,22391849,20993030,6500148,710040,8357580,13842335,47668.0,1186822,1271664.0,1384427,1439522,2080325,23030354,10266093,530.6,10253005.0,568.6,9929092,613.8,9216309,631.9,2421237,760.0,9259737,478.6,9253014.0,512.9,9052253,559.7,8414615,577.1,2267690,725.8,677460,3229410,5339275,12244.0,677276,3224152,5138580,12126.0,676761,3222829,4503364,11549.0,54518,1101144,1104908,7106.0,297.3,3411391.0,323.0,2383534.0,432.0,1484612.0,523.0,1362945.0,2066419.0,33395.0,2515.0,32.00429120391133,1.0
NE,51,28907615,1170000,10046420,17600270,4600,1494390,1598350.0,1782276,1976687,9225780,23360266,23325481.0,22732819,21317986,6572117,715860,8491089,14104682,48281.0,1207620,1293326.0,1405509,1461803,2103360,23421183,10330724,534.1,10317184.0,572.2,9975120,616.6,9258372,634.9,2426924,760.0,9320793,481.7,9313655.0,516.2,9082607,561.6,8440890,578.9,2270522,726.7,679947,3238884,5388156,12349.0,679763,3233290,5157213,12220.0,679243,3231936,4517973,11624.0,54664,1102427,1106284,7133.0,316.7,3647551.0,344.6,2513223.0,455.1,1538007.0,541.2,1464936.0,2205233.0,36297.0,2724.0,31.914704827776347,1.0
NE,52,29375580,1174300,9977220,17860960,0,1518584,1608955.0,1794104,1989803,9287010,23717403,23606257.0,22979276,21547591,6614262,718883,8593546,14355986,48634.0,1226080,1308893.0,1420747,1477547,2116849,23699394,10383639,536.8,10370068.0,575.0,10013791,619.1,9293231,637.3,2430859,760.0,9364557,484.2,9357419.0,518.7,9106720,563.1,8461414,580.4,2272574,727.4,681781,3245567,5423338,12414.0,681597,3239973,5172748,12281.0,681077,3238593,4529948,11682.0,54748,1103399,1107260,7153.0,330.8,3817785.0,360.1,2598702.0,469.8,1572670.0,553.2,1537132.0,2311025.0,37498.0,2868.0,31.614728968755678,1.0
NE,53,603375,0,0,0,0,31193,0.0,0,0,0,179209,0.0,0,0,0,0,64308,114853,48.0,9265,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,1,68344555,2848800,25841320,37745810,0,1470154,1528385.0,1693567,1865793,8966530,53073276,52551173.0,51934944,49283000,15325122,1700833,21759528,29585073,27225.0,1141655,1208816.0,1323752,1383901,2068107,52078156,24418685,525.3,24409532.0,561.5,23995548,611.5,22557230,633.4,6020256,812.4,21343039,459.0,21339286.0,490.9,21137430,538.8,19978875,561.1,5681702,766.7,1543694,8412366,11375498,9738.0,1543440,8410330,11173793,9667.0,1541968,8405693,10021511,9513.0,199878,2700622,2779285,1894.0,301.1,7094538.0,319.0,5337774.0,426.2,3295287.0,521.7,3148521.0,3914011.0,96070.0,533.0,13.119596725737697,1.0
LA,2,64003835,2551900,24514520,34462890,0,1376785,1415520.0,1568501,1728012,8304385,48707566,47449233.0,46828085,44417817,13773761,1526823,19849027,27305934,25151.0,1047746,1091458.0,1193584,1247284,1858751,47035646,21885601,470.8,21876498.0,503.3,21463863,547.0,20166508,566.3,5362304,723.6,19098285,410.7,19094495.0,439.3,18886723,481.4,17843986,501.1,5058069,682.5,1381492,7508836,10197400,8776.0,1381264,7506783,9989763,8708.0,1379930,7502598,8952700,8563.0,177986,2404476,2473896,1688.0,282.1,6671215.0,298.6,4963968.0,395.3,3028098.0,478.6,2979429.0,3679369.0,91239.0,561.0,12.97482408671293,0.0
LA,3,57991820,2238100,21746100,30749320,0,1247461,1259201.0,1395287,1537182,7387300,43919351,42006608.0,41413840,39265676,12162064,1345114,17799916,24750748,22929.0,944746,966263.0,1055582,1102608,1641255,41789615,19349924,416.1,19340923.0,444.90000000000003,18952987,483.1,17800823,500.0,4709204,635.4,16853715,362.6,16849947.0,387.5,16646162,424.3,15720255,441.4,4434813,598.4,1224253,6608771,9011094,7792.0,1224042,6606712,8807471,7724.0,1222846,6603004,7886614,7588.0,156021,2109166,2168118,1485.0,254.5,6051276.0,269.1,4472436.0,355.2,2708693.0,427.3,2712986.0,3342048.0,83007.0,661.0,12.738520708610283,0.0
LA,4,66858085,2557600,24845320,35247240,0,1438183,1441313.0,1597082,1759497,8455700,50769375,48177206.0,47467626,44992033,13897182,1543538,20604800,28593269,27120.0,1092098,1108204.0,1209885,1263409,1875408,48007099,22218205,477.9,22208856.0,510.8,21751311,554.5,20425366,573.6,5389894,727.4,19346138,416.1,19342260.0,445.0,19090001,486.6,18022629,506.0,5071907,684.5,1408210,7571765,10355456,8887.0,1407955,7569648,10103375,8809.0,1406568,7565401,9041806,8650.0,178555,2412551,2479080,1698.0,294.8,7030938.0,311.8,5182113.0,411.1,3127135.0,493.09999999999997,3160800.0,3878630.0,97416.0,825.0,12.647236306573841,0.0
LA,5,68065450,2559300,24966920,35486730,0,1464150,1449660.0,1606327,1769684,8504660,51986387,48480139.0,47723332,45219730,13944359,1551787,21033154,29372623,28164.0,1118279,1115172.0,1216403,1269802,1881774,48312619,22297711,479.7,22288252.0,512.7,21810983,555.9,20476018,575.0,5394309,728.0,19432950,418.09999999999997,19429046.0,446.9,19148903,488.0,18070716,507.40000000000003,5075993,685.1,1414222,7588328,10419613,8962.0,1413967,7586197,10139644,8879.0,1412567,7581904,9067320,8719.0,178805,2414444,2481019,1702.0,299.2,7161395.0,316.7,5261798.0,416.8,3163453.0,498.5,3224261.0,3951478.0,99840.0,829.0,12.494826670506107,0.0
LA,6,69331940,2559700,25091120,35685870,0,1491397,1457105.0,1614580,1803911,8548350,53353155,48787306.0,47987909,46184633,13996977,1559328,21607532,30156601,29030.0,1147679,1122236.0,1223146,1296898,1888875,49345783,22867521,491.9,22363647.0,514.4,21869695,557.5,21010320,590.1,5398954,728.6,19520883,420.0,19516960.0,448.9,19210795,489.59999999999997,18122576,508.9,5080037,685.7,1419920,7608419,10481706,9010.0,1419658,7606280,10175714,8927.0,1418250,7601956,9093403,8761.0,178930,2416457,2482923,1704.0,303.2,7284377.0,321.4,5336868.0,422.2,3197710.0,503.5,3288508.0,4014860.0,101495.0,836.0,12.329598739051582,0.0
LA,7,70835035,2560100,25771320,35980590,0,1523730,1479540.0,1639438,1989097,8679970,54692231,49016166.0,48188848,51241668,14030583,1565448,22287728,30808648,29734.0,1176483,1127500.0,1228270,1438903,1893410,54392209,26164085,562.7,22417821.0,515.8,21912460,558.5,24246064,680.7,5401851,729.0,19583534,421.29999999999995,19579571.0,450.3,19256705,490.9,18161299,510.0,5083295,686.0,1423649,7624937,10524051,9047.0,1423387,7622777,10201358,8962.0,1421975,7618430,9111889,8794.0,179038,2418279,2484244,1711.0,305.4,7357195.0,323.9,5381615.0,425.4,3218311.0,506.2,3325547.0,4054342.0,102558.0,839.0,12.25378091505143,0.0
LA,8,73638895,2567000,26579020,36145430,0,1584045,1502073.0,1664406,2067833,8812140,55781720,49197087.0,48356123,52362390,14058076,1571577,22830672,31348736,30059.0,1199920,1131662.0,1232531,1470375,1897120,55420936,26669239,573.4,22453368.0,516.6,21942730,559.4,24797550,696.3,5404038,729.2,19627285,422.0,19623284.0,451.6,19291786,491.5,18192156,510.6,5086255,686.5,1426999,7639249,10550118,9060.0,1426737,7637075,10218782,8970.0,1425309,7632697,9125137,8801.0,179150,2420161,2485205,1716.0,307.2,7410489.0,325.9,5413599.0,427.6,3233082.0,508.5,3354594.0,4080353.0,103712.0,841.0,11.966692330187735,0.0
LA,9,75894950,2670800,28250220,37824660,0,1632573,1507517.0,1670440,2131185,9278292,57189303,49347594.0,48487582,53736606,15537588,1577032,23500462,32080674,30457.0,1230198,1135125.0,1235882,1508962,2096777,56814344,27428530,589.9,22493519.0,517.4,21975578,560.1,25545071,717.1999999999999,6293805,849.5,20512997,441.3,19670295.0,452.5,19326782,492.7,19060589,535.3000000000001,5631825,759.8,1432118,7943104,11126112,9791.0,1430333,7648350,10238872,9003.0,1430416,7936468,9683969,9522.0,179867,2624637,2825429,1867.0,309.0,7468468.0,327.7,5446328.0,429.8,3247572.0,510.4,3382956.0,4113862.0,104441.0,857.0,12.225177037470873,0.0
LA,10,78115160,2927300,32813220,42365840,0,1680330,1512597.0,1676068,2193528,10541540,58768211,49510781.0,48617784,55265744,19592049,1687297,24243132,32806287,30812.0,1264161,1138880.0,1239200,1551899,2643921,58370744,28379205,610.6,22540871.0,518.5,22007326,560.9,26475054,743.6,8673368,1170.4,23084100,496.5,19723076.0,453.59999999999997,19363321,493.6,21609615,607.1,7245030,977.8,1538723,8874119,12657743,11628.0,1432800,7658324,10262933,9037.0,1537007,8867415,11193632,11344.0,212683,3265511,3764562,2248.0,310.5,7523189.0,329.6,5477096.0,431.9,3260806.0,512.4,3403926.0,4153043.0,104967.0,865.0,13.494870905980349,1.0
LA,11,80232380,2959400,33844560,43419620,0,1725874,1517283.0,1681264,2252982,10827247,60414586,49697420.0,48760903,56846812,20020524,1828574,25030022,33524347,30957.0,1299576,1143172.0,1242848,1596300,2701744,59987488,29386668,632.1,22597670.0,519.8,22043350,561.9,27452440,770.8,8781256,1185.0,23756845,510.8,19785809.0,455.2,19405301,494.5,22254941,624.8,7562905,1020.5,1675282,9195612,12872362,11690.0,1435822,7669018,10291155,9078.0,1673458,9188833,11381042,11390.0,237934,3474531,3848194,2220.0,312.2,7580610.0,331.5,5508980.0,434.1,3274662.0,514.3,3423031.0,4196501.0,105663.0,874.0,13.494859556702668,1.0
LA,12,82574440,3019100,34843940,44702000,0,1776254,1522282.0,1686801,2318749,11143307,62003823,49823734.0,48869415,58399284,20397475,1909583,25703311,34359115,31127.0,1333761,1146077.0,1245614,1639892,2752615,61547504,30344965,652.8,22631327.0,520.6,22069794,562.6,28393053,797.3000000000001,8920574,1203.9,24378616,524.3,19825301.0,456.1,19434561,495.20000000000005,22861837,641.9,7791264,1051.3,1753944,9373546,13237467,11753.0,1438296,7677853,10309076,9108.0,1752023,9366730,11731433,11433.0,251954,3575284,3961763,2237.0,313.5,7624912.0,332.9,5534784.0,435.9,3286313.0,515.9,3441868.0,4225153.0,106381.0,891.0,13.494862332702468,1.0
LA,13,85517280,3231600,35689240,45680720,0,1839559,1527123.0,1692165,2401385,11540438,63769517,49928732.0,48960828,60129083,20785840,1973815,26413157,35001204,31269.0,1371742,1148493.0,1247945,1688470,2805024,63279286,31225914,671.7,22658243.0,521.3000000000001,22091236,563.0,29253474,821.5,9032798,1218.8,25232781,542.8000000000001,19856879.0,456.7,19458482,495.9,23704114,665.6,8050325,1086.6,1815131,9752477,13651456,11806.0,1440734,7684604,10323791,9123.0,1813164,9745560,12133686,11485.0,260377,3718067,4069584,2271.0,314.6,7662134.0,334.3,5556687.0,437.5,3296448.0,517.4,3458667.0,4248069.0,106948.0,899.0,13.494860921675714,1.0
LA,14,88231250,3765700,36519040,47021150,0,1897939,1534051.0,1699842,2477596,11906718,65356973,50075875.0,49099577,61621428,21100431,2066202,27165247,35741624,32107.0,1405889,1151877.0,1251481,1730374,2847477,64829371,31913057,686.4,22683158.0,521.7,22112272,563.6,29891061,839.2,9112000,1229.6,26071594,560.8,19883708.0,457.3,19480918,496.5,24498113,688.0,8229905,1110.5,1901635,10130618,14024986,12435.0,1442559,7691545,10337444,9137.0,1896101,10109734,12480119,11937.0,271136,3828304,4128106,2333.0,315.8,7699422.0,335.5,5581033.0,439.1,3309081.0,519.1,3476743.0,4269092.0,107372.0,913.0,13.494898916200327,1.0
LA,15,90880150,4103900,37401840,48442440,0,1954918,1544726.0,1711670,2551977,12264153,66893474,50238871.0,49256226,63183334,21401719,2200012,27864063,36443630,32269.0,1438943,1155626.0,1255473,1774233,2888136,66329187,32534862,699.9,22706311.0,522.2,22132548,564.3,30518881,856.8,9192850,1240.3,26955679,579.8,19906168.0,457.8,19499958,496.9,25405157,713.6,8386029,1131.7,2027580,10523789,14389870,12514.0,1444548,7697356,10348661,9159.0,2025346,10516657,12850766,12165.0,286935,3921173,4175520,2374.0,316.9,7732769.0,336.6,5602929.0,440.5,3321075.0,520.7,3492517.0,4287983.0,107686.0,921.0,13.49486439007858,1.0
LA,16,92380820,4153600,37955640,49334020,0,1987199,1552156.0,1719904,2594120,12466687,68252035,50389465.0,49401144,64509754,21657124,2221332,28581842,37061400,32409.0,1468166,1159090.0,1259169,1811480,2922603,67661503,32913668,708.0,22728000.0,522.6999999999999,22151349,564.6,30883544,867.4,9239999,1247.1,27812310,598.5,19926009.0,458.5,19516984,497.6,26245781,737.1,8523268,1150.1000000000001,2047602,11000044,14750123,12609.0,1445918,7702707,10358924,9200.0,2045332,10992756,13195217,12252.0,289421,4014819,4216611,2390.0,317.9,7762708.0,337.7,5621958.0,441.8,3331172.0,522.0,3505492.0,4306666.0,107982.0,930.0,13.494886709167552,1.0
LA,17,93257320,4168300,38313640,49830840,0,2006055,1559484.0,1728023,2618731,12584968,69360120,50551887.0,49557477,65581922,21879755,2234479,29191097,37544034,32913.0,1492003,1162826.0,1263152,1841584,2952645,68743842,33198418,714.0,22750713.0,523.5,22171027,565.0,31154954,875.0,9277825,1251.9,28497350,612.9,19948615.0,458.8,19536599,497.9,26910505,755.8000000000001,8630629,1164.7,2060022,11406163,15016318,12908.0,1447758,7709154,10370055,9395.0,2057731,11398683,13441317,12548.0,290680,4091352,4246143,2427.0,318.79999999999995,7795511.0,338.7,5643512.0,443.2,3343191.0,523.5,3520631.0,4325964.0,108363.0,949.0,13.494884905549506,1.0
LA,18,94086100,4207500,38681400,50240780,0,2023881,1567351.0,1736738,2642004,12696801,70087081,50686472.0,49687733,66283877,22027203,2247593,29576688,37869361,33091.0,1507640,1165924.0,1266472,1861300,2972545,69457949,33420671,718.7,22770422.0,523.8,22188691,565.7,31366692,880.7,9305404,1255.8,28898588,621.5,19967296.0,459.20000000000005,19553078,498.40000000000003,27298647,766.5,8688342,1172.4,2072286,11640199,15171160,12998.0,1449680,7714407,10379334,9415.0,2069977,11632592,13583218,12631.0,292046,4128337,4265488,2443.0,319.8,7822784.0,339.8,5660873.0,444.2,3352588.0,524.8,3533223.0,4341521.0,108822.0,955.0,13.494874375704807,1.0
LA,19,94900450,4233400,39045100,50642860,0,2041399,1575542.0,2035421,2664871,12806706,71068958,50814982.0,58549353,67233146,22203677,2276799,30076936,38317335,33402.0,1528761,1168879.0,1492342,1887956,2996359,70418206,33762170,726.5,22789027.0,524.1999999999999,26929984,686.3,31693592,890.1,9348138,1261.4,29444251,633.3,19984585.0,459.7,23659968,603.2,27827977,781.4,8762985,1182.6,2099498,11936511,15393151,13145.0,1731714,9548052,12368968,10991.0,2097167,11928666,13789146,12768.0,294854,4173449,4292171,2483.0,320.5,7846544.0,340.5,5675831.0,445.40000000000003,3360717.0,525.6,3543520.0,4356319.0,109091.0,976.0,13.494884376206857,1.0
